index,pcm_t,pcm_h,SP4_t,SP4_h,SP6_t,SP6_h
5576,77.57328,1.487625,77.53259,0.9532434,77.5366,1.148925
5577,77.55698,1.48812,77.51751,0.9546431,77.52053,1.149232
5578,77.5412,1.488561,77.5017,0.9560703,77.50401,1.149542
5579,77.52452,1.48899,77.48524,0.9574358,77.48812,1.149854
5580,77.50868,1.489423,77.469,0.9586562,77.47174,1.150164
5581,77.49329,1.489848,77.45364,0.959913,77.45534,1.150475
5582,77.47555,1.490258,77.43719,0.961245,77.43972,1.150788
5583,77.46038,1.49064,77.42072,0.9626922,77.42311,1.151103
5584,77.44424,1.491001,77.40401,0.9639764,77.40751,1.151421
5585,77.42741,1.491365,77.38813,0.9653182,77.39066,1.151742
5586,77.41148,1.491734,77.37278,0.9666969,77.37488,1.152064
5587,77.3959,1.492115,77.35548,0.9680124,77.35855,1.152384
5588,77.37944,1.492504,77.33978,0.9692582,77.34299,1.152704
5589,77.36388,1.492902,77.32402,0.9704432,77.3266,1.153028
5590,77.34691,1.493312,77.30762,0.9715382,77.31022,1.153351
5591,77.33076,1.493724,77.292,0.972597,77.29385,1.153672
5592,77.31521,1.494139,77.27572,0.9735918,77.27728,1.153992
5593,77.29902,1.494562,77.25962,0.9746939,77.26149,1.154311
5594,77.28284,1.494992,77.24331,0.9758305,77.24579,1.154628
5595,77.26622,1.495422,77.2272,0.97701,77.22906,1.154944
5596,77.25051,1.495853,77.21076,0.978159,77.2126,1.15526
5597,77.23455,1.496287,77.19556,0.9792703,77.19776,1.155576
5598,77.21801,1.496732,77.17784,0.9804341,77.18046,1.155889
5599,77.20256,1.497184,77.16316,0.9816359,77.1648,1.156199
5600,77.18605,1.49764,77.1461,0.9828472,77.14753,1.156507
5601,77.17,1.498095,77.1305,0.9840036,77.13234,1.156813
5602,77.15332,1.498551,77.11401,0.9852644,77.11662,1.157119
5603,77.13724,1.49901,77.09776,0.9866044,77.10041,1.157426
5604,77.12039,1.499475,77.08145,0.9880172,77.08384,1.157729
5605,77.10455,1.499945,77.0648,0.9893651,77.06825,1.158032
5606,77.08914,1.500421,77.04955,0.9907012,77.05128,1.158333
5607,77.07228,1.500902,77.03364,0.9918945,77.0349,1.158631
5608,77.0561,1.501385,77.01776,0.9929328,77.01864,1.158928
5609,77.03974,1.501868,77.0009,0.9939709,77.00393,1.159223
5610,77.0242,1.502361,76.98438,0.9951056,76.98707,1.159514
5611,77.00803,1.502863,76.9684,0.996246,76.97034,1.159803
5612,76.99098,1.503374,76.95251,0.9974395,76.95471,1.16009
5613,76.9751,1.503891,76.93625,0.9986954,76.93798,1.160373
5614,76.95944,1.504412,76.92008,0.9998105,76.92175,1.160654
5615,76.94278,1.504933,76.90399,1.000791,76.90547,1.160932
5616,76.92701,1.505454,76.88775,1.001763,76.88944,1.161207
5617,76.91085,1.505972,76.87153,1.00278,76.87306,1.161479
5618,76.89368,1.506494,76.85562,1.003822,76.85676,1.161748
5619,76.87822,1.507019,76.83872,1.004861,76.84146,1.162015
5620,76.86266,1.507548,76.8227,1.006007,76.82361,1.162279
5621,76.84582,1.508082,76.80639,1.007236,76.80795,1.162541
5622,76.82924,1.508617,76.79022,1.008433,76.79156,1.162801
5623,76.81342,1.509152,76.77493,1.009618,76.7764,1.163057
5624,76.7973,1.509687,76.75851,1.010767,76.76069,1.163312
5625,76.78099,1.510225,76.7428,1.011915,76.7426,1.163564
5626,76.76544,1.510765,76.72684,1.013095,76.72692,1.163814
5627,76.7489,1.511305,76.71014,1.014276,76.71032,1.164062
5628,76.73297,1.511848,76.69405,1.015453,76.6947,1.164306
5629,76.71613,1.512392,76.67812,1.016515,76.67832,1.164548
5630,76.69999,1.512936,76.6617,1.017504,76.6625,1.164788
5631,76.68332,1.51348,76.64482,1.018453,76.64616,1.165025
5632,76.66775,1.514025,76.62866,1.019456,76.62994,1.165259
5633,76.65128,1.514572,76.61236,1.020447,76.6144,1.165491
5634,76.63462,1.515119,76.59672,1.021378,76.59698,1.16572
5635,76.61856,1.515666,76.58028,1.022289,76.58035,1.165947
5636,76.60263,1.516215,76.56445,1.023315,76.56464,1.166172
5637,76.58632,1.516764,76.54785,1.024359,76.54831,1.166395
5638,76.57006,1.517316,76.53212,1.025473,76.5327,1.166615
5639,76.55388,1.517868,76.51528,1.026605,76.5165,1.166833
5640,76.53778,1.518423,76.49913,1.027778,76.50003,1.167049
5641,76.52099,1.518978,76.4832,1.028869,76.48398,1.167262
5642,76.5047,1.519537,76.46665,1.029892,76.46792,1.167474
5643,76.48845,1.520094,76.45041,1.03095,76.45102,1.167682
5644,76.47234,1.520653,76.43512,1.031992,76.43441,1.167889
5645,76.4559,1.52122,76.41869,1.033064,76.41838,1.168093
5646,76.44042,1.521787,76.40224,1.034154,76.40276,1.168295
5647,76.42461,1.522356,76.38611,1.035262,76.3855,1.168495
5648,76.40769,1.522929,76.3702,1.036486,76.36969,1.168693
5649,76.3921,1.523499,76.35351,1.037786,76.35253,1.168889
5650,76.37518,1.524064,76.33741,1.039151,76.3377,1.169082
5651,76.35847,1.524628,76.32155,1.040463,76.32022,1.169273
5652,76.34305,1.525191,76.30518,1.041637,76.30536,1.169462
5653,76.32628,1.525752,76.2887,1.042726,76.28794,1.16965
5654,76.30999,1.526318,76.2728,1.043805,76.27242,1.169835
5655,76.29329,1.526884,76.256,1.044933,76.25595,1.170018
5656,76.27812,1.527446,76.23962,1.046002,76.2402,1.170199
5657,76.26075,1.528006,76.22421,1.047118,76.22397,1.170379
5658,76.24515,1.528565,76.20792,1.048316,76.20606,1.170556
5659,76.22937,1.529122,76.19166,1.049476,76.19126,1.170732
5660,76.21235,1.529679,76.17478,1.050635,76.17472,1.170906
5661,76.19664,1.530234,76.15955,1.051719,76.15828,1.171078
5662,76.18028,1.530788,76.14234,1.052798,76.1427,1.171248
5663,76.16395,1.531343,76.12668,1.053935,76.12525,1.171417
5664,76.14828,1.531899,76.10952,1.055038,76.10966,1.171584
5665,76.13103,1.532463,76.09429,1.056159,76.09339,1.171749
5666,76.11512,1.533031,76.07574,1.05726,76.07661,1.171912
5667,76.09866,1.533602,76.06068,1.058381,76.06055,1.172074
5668,76.08262,1.534172,76.04456,1.059486,76.04443,1.172234
5669,76.06728,1.534742,76.02866,1.060553,76.02788,1.172393
5670,76.04996,1.535312,76.01279,1.061598,76.01238,1.17255
5671,76.03356,1.535881,75.99603,1.062659,75.99491,1.172705
5672,76.01772,1.536447,75.97986,1.063754,75.97864,1.172859
5673,76.0015,1.537012,75.96326,1.064857,75.9633,1.173012
5674,75.98471,1.537574,75.94734,1.066082,75.94606,1.173163
5675,75.9685,1.538137,75.93126,1.067447,75.93055,1.173313
5676,75.95228,1.5387,75.91528,1.068685,75.91406,1.173461
5677,75.93622,1.539266,75.89955,1.069824,75.8972,1.173608
5678,75.9197,1.539835,75.88288,1.070915,75.88086,1.173753
5679,75.90366,1.540404,75.86636,1.071977,75.86548,1.173897
5680,75.88695,1.540972,75.84975,1.073135,75.849,1.17404
5681,75.87153,1.541535,75.83355,1.074249,75.8329,1.17418
5682,75.85516,1.542098,75.81721,1.075331,75.81684,1.17432
5683,75.83899,1.542658,75.8014,1.076332,75.80062,1.174458
5684,75.823,1.543215,75.7849,1.077246,75.7837,1.174594
5685,75.80639,1.543772,75.76879,1.078098,75.76712,1.17473
5686,75.79035,1.544325,75.75286,1.078934,75.75121,1.174864
5687,75.7738,1.544877,75.73655,1.079734,75.7352,1.174997
5688,75.75684,1.545431,75.71956,1.080529,75.71828,1.175129
5689,75.74195,1.54599,75.7036,1.081351,75.70232,1.17526
5690,75.72456,1.54655,75.68814,1.082181,75.6868,1.17539
5691,75.70847,1.54711,75.6717,1.083066,75.67,1.175519
5692,75.69225,1.54767,75.65463,1.083982,75.65295,1.175646
5693,75.67542,1.548232,75.63886,1.084932,75.6372,1.175772
5694,75.65932,1.548791,75.62285,1.085924,75.62022,1.175896
5695,75.64392,1.549347,75.60696,1.086885,75.6041,1.17602
5696,75.62728,1.549905,75.59,1.087803,75.5875,1.176142
5697,75.61034,1.550463,75.57398,1.088788,75.57149,1.176262
5698,75.59434,1.551017,75.55706,1.089745,75.55554,1.176381
5699,75.5778,1.551571,75.54182,1.090642,75.53906,1.1765
5700,75.56145,1.552125,75.52538,1.09155,75.52253,1.176616
5701,75.54582,1.55268,75.50892,1.092523,75.50621,1.176732
5702,75.52856,1.553237,75.49243,1.09351,75.49009,1.176847
5703,75.51249,1.553798,75.47553,1.094561,75.47403,1.17696
5704,75.49686,1.554361,75.46018,1.095563,75.45718,1.177073
5705,75.48099,1.554926,75.4439,1.096593,75.44124,1.177184
5706,75.46394,1.555494,75.42744,1.097657,75.42495,1.177294
5707,75.44712,1.556068,75.41064,1.098673,75.40838,1.177402
5708,75.43151,1.556645,75.39478,1.099707,75.39262,1.177511
5709,75.41472,1.557221,75.37847,1.10086,75.37668,1.177619
5710,75.39882,1.557797,75.3614,1.102045,75.35995,1.177725
5711,75.38241,1.558375,75.34612,1.103177,75.34361,1.177831
5712,75.36598,1.558952,75.32939,1.104304,75.32688,1.177936
5713,75.34986,1.559529,75.31316,1.105416,75.31082,1.17804
5714,75.3336,1.560106,75.2971,1.106546,75.29434,1.178144
5715,75.3166,1.560684,75.27989,1.107755,75.27674,1.178246
5716,75.30053,1.561261,75.26445,1.108916,75.2625,1.178348
5717,75.28412,1.561837,75.24875,1.109982,75.24539,1.178449
5718,75.2675,1.562411,75.23204,1.110972,75.22918,1.178549
5719,75.2519,1.562981,75.21569,1.111956,75.21262,1.178649
5720,75.23566,1.563549,75.19907,1.11294,75.1965,1.178748
5721,75.21944,1.564117,75.18352,1.113981,75.18047,1.178846
5722,75.2021,1.564682,75.1668,1.115098,75.16358,1.178944
5723,75.18625,1.565244,75.15044,1.116225,75.14678,1.17904
5724,75.17046,1.565802,75.13349,1.117318,75.13134,1.179136
5725,75.15368,1.566358,75.11725,1.118404,75.11476,1.179231
5726,75.13706,1.566916,75.10239,1.119434,75.09852,1.179326
5727,75.121,1.567474,75.08542,1.120471,75.08181,1.17942
5728,75.10514,1.568031,75.06901,1.121516,75.06538,1.179513
5729,75.0885,1.568588,75.0523,1.122492,75.04922,1.179605
5730,75.07278,1.569146,75.03624,1.12344,75.0329,1.179696
5731,75.05536,1.569702,75.02024,1.124388,75.01647,1.179787
5732,75.03928,1.570256,75.00308,1.125362,74.99993,1.179876
5733,75.02349,1.570809,74.98726,1.126396,74.98407,1.179965
5734,75.00605,1.571364,74.97089,1.127434,74.96701,1.180053
5735,74.99048,1.571919,74.95445,1.128446,74.95088,1.18014
5736,74.97412,1.572474,74.9373,1.129433,74.93421,1.180226
5737,74.9572,1.573027,74.9216,1.130412,74.91919,1.180312
5738,74.94124,1.573579,74.90528,1.131431,74.9018,1.180397
5739,74.92506,1.574128,74.88881,1.132447,74.88545,1.180482
5740,74.90882,1.574676,74.87308,1.133427,74.8695,1.180566
5741,74.89253,1.575222,74.85642,1.134363,74.85371,1.180649
5742,74.87574,1.575769,74.8401,1.135252,74.83619,1.180731
5743,74.86005,1.576316,74.8237,1.136154,74.81958,1.180813
5744,74.84406,1.57687,74.80694,1.13722,74.8039,1.180894
5745,74.8271,1.577423,74.79114,1.138413,74.78716,1.180975
5746,74.81091,1.577975,74.77509,1.139719,74.77099,1.181055
5747,74.79486,1.578528,74.75816,1.141021,74.75445,1.181134
5748,74.77744,1.579084,74.74218,1.142157,74.73834,1.181213
5749,74.76275,1.579637,74.72608,1.143201,74.72106,1.181291
5750,74.74568,1.58019,74.70969,1.144238,74.70528,1.181368
5751,74.72813,1.58074,74.69296,1.145154,74.6895,1.181444
5752,74.71264,1.58129,74.67662,1.14607,74.67244,1.18152
5753,74.69648,1.58184,74.66081,1.147072,74.65668,1.181596
5754,74.67984,1.582387,74.64464,1.148043,74.63939,1.18167
5755,74.664,1.582935,74.6276,1.148932,74.62445,1.181744
5756,74.64775,1.583482,74.61118,1.149815,74.60816,1.181817
5757,74.63044,1.584026,74.59497,1.150703,74.59051,1.18189
5758,74.61445,1.584566,74.57994,1.151563,74.5741,1.181961
5759,74.59838,1.585106,74.5621,1.152396,74.55869,1.182033
5760,74.58208,1.585644,74.5465,1.153204,74.54161,1.182104
5761,74.56574,1.586183,74.53009,1.153958,74.52543,1.182174
5762,74.54938,1.586722,74.51413,1.154628,74.50898,1.182243
5763,74.53301,1.587261,74.4977,1.155286,74.4932,1.182312
5764,74.5158,1.587801,74.48111,1.155945,74.47645,1.182381
5765,74.50054,1.588344,74.4652,1.156606,74.46003,1.182449
5766,74.48364,1.588891,74.44815,1.157274,74.44361,1.182516
5767,74.46697,1.589441,74.43155,1.157963,74.42751,1.182583
5768,74.45053,1.58999,74.41592,1.158725,74.4111,1.182649
5769,74.43438,1.59054,74.3996,1.159594,74.39532,1.182715
5770,74.41775,1.59109,74.38347,1.160456,74.37832,1.18278
5771,74.40185,1.591638,74.36624,1.161349,74.3622,1.182845
5772,74.38501,1.592184,74.35015,1.162268,74.34516,1.182909
5773,74.36853,1.59273,74.33362,1.16319,74.32903,1.182973
5774,74.3521,1.593274,74.31632,1.164088,74.31293,1.183035
5775,74.3369,1.593819,74.30041,1.165079,74.29644,1.183098
5776,74.319,1.594362,74.28445,1.16607,74.2804,1.183159
5777,74.30338,1.594904,74.2684,1.166937,74.26422,1.18322
5778,74.28663,1.595444,74.2518,1.167777,74.2478,1.183281
5779,74.27094,1.595986,74.2357,1.168634,74.2305,1.183342
5780,74.25465,1.596531,74.21926,1.169582,74.21443,1.183402
5781,74.23813,1.597076,74.20284,1.170621,74.1977,1.183462
5782,74.22084,1.59762,74.18656,1.171669,74.18174,1.183522
5783,74.20532,1.598162,74.17076,1.172754,74.16593,1.183582
5784,74.18865,1.598699,74.1542,1.17382,74.14956,1.183641
5785,74.17187,1.599232,74.13788,1.174914,74.13193,1.1837
5786,74.1566,1.599762,74.12124,1.175966,74.11592,1.183759
5787,74.13984,1.600288,74.1044,1.17695,74.09954,1.183818
5788,74.12313,1.60081,74.08765,1.177914,74.0841,1.183876
5789,74.10704,1.601329,74.07175,1.178922,74.06656,1.183935
5790,74.09069,1.601844,74.05526,1.179929,74.05081,1.183994
5791,74.07405,1.602359,74.03919,1.180875,74.03355,1.184052
5792,74.05772,1.602872,74.02312,1.181712,74.0175,1.184111
5793,74.0415,1.603383,74.00653,1.182526,74.0011,1.18417
5794,74.02466,1.603897,73.98984,1.183342,73.98462,1.184229
5795,74.00844,1.604411,73.97424,1.1841,73.96834,1.184288
5796,73.99172,1.604928,73.95746,1.184812,73.95269,1.184346
5797,73.97562,1.605445,73.94134,1.185517,73.936,1.184404
5798,73.95934,1.605961,73.92474,1.186243,73.92038,1.184463
5799,73.94319,1.606473,73.90801,1.187013,73.90245,1.184522
5800,73.92634,1.606982,73.8925,1.187778,73.88587,1.18458
5801,73.91087,1.60749,73.87498,1.188549,73.86988,1.184638
5802,73.89418,1.607997,73.8592,1.189352,73.85418,1.184696
5803,73.87731,1.608502,73.84356,1.190154,73.83716,1.184754
5804,73.86132,1.609009,73.8266,1.190982,73.82075,1.184812
5805,73.84549,1.609515,73.81005,1.191794,73.80486,1.18487
5806,73.82803,1.610018,73.7934,1.192584,73.7883,1.184928
5807,73.8126,1.610518,73.77728,1.19337,73.77188,1.184985
5808,73.79535,1.611018,73.76148,1.194146,73.75531,1.185043
5809,73.77886,1.611519,73.74472,1.19498,73.73895,1.1851
5810,73.76238,1.612019,73.72832,1.195859,73.7229,1.185158
5811,73.74606,1.612515,73.7123,1.196734,73.70635,1.185216
5812,73.73025,1.613012,73.69595,1.1977,73.68936,1.185274
5813,73.71332,1.613509,73.67964,1.198659,73.6727,1.185332
5814,73.69739,1.614006,73.66257,1.199563,73.65655,1.18539
5815,73.6809,1.614504,73.6469,1.200448,73.64028,1.185448
5816,73.6645,1.614999,73.6293,1.20134,73.62418,1.185505
5817,73.64734,1.615496,73.61282,1.202189,73.60774,1.185564
5818,73.63181,1.615995,73.59682,1.203061,73.59161,1.185622
5819,73.61505,1.616492,73.58069,1.203871,73.57476,1.18568
5820,73.59901,1.616989,73.5646,1.204626,73.5582,1.185738
5821,73.58301,1.617482,73.54845,1.205438,73.54263,1.185796
5822,73.56593,1.617975,73.53159,1.206269,73.5252,1.185854
5823,73.54957,1.618465,73.51556,1.207126,73.50824,1.185912
5824,73.5324,1.618954,73.49946,1.207999,73.49274,1.18597
5825,73.51664,1.619444,73.4827,1.208884,73.47576,1.186028
5826,73.50093,1.619936,73.46636,1.209858,73.45978,1.186086
5827,73.4831,1.620425,73.45,1.210795,73.44349,1.186143
5828,73.46762,1.620913,73.43365,1.211704,73.42702,1.1862
5829,73.45118,1.621401,73.41611,1.21263,73.41064,1.186257
5830,73.4345,1.621888,73.4003,1.213583,73.39394,1.186314
5831,73.41816,1.622372,73.38376,1.214591,73.3771,1.18637
5832,73.40163,1.622854,73.36768,1.215529,73.36162,1.186426
5833,73.38605,1.62334,73.35131,1.216424,73.34485,1.186482
5834,73.3689,1.623831,73.33507,1.217276,73.32848,1.186538
5835,73.35176,1.624323,73.31912,1.21809,73.31218,1.186594
5836,73.33616,1.624816,73.30325,1.2189,73.29571,1.18665
5837,73.31894,1.625307,73.28576,1.219707,73.27872,1.186706
5838,73.30295,1.625793,73.26901,1.220606,73.26309,1.186761
5839,73.28651,1.626276,73.2538,1.221507,73.24588,1.186816
5840,73.2696,1.62676,73.23642,1.222371,73.22991,1.186872
5841,73.25408,1.627244,73.21986,1.223204,73.21245,1.186927
5842,73.23766,1.627728,73.20338,1.22403,73.19694,1.186981
5843,73.22156,1.628213,73.18764,1.224937,73.17984,1.187036
5844,73.20454,1.628703,73.17142,1.225806,73.16416,1.18709
5845,73.18916,1.629194,73.15436,1.226627,73.14759,1.187144
5846,73.17294,1.629685,73.13793,1.227474,73.1309,1.187198
5847,73.15585,1.630177,73.12206,1.228318,73.11448,1.187251
5848,73.1399,1.630674,73.1058,1.229122,73.09868,1.187305
5849,73.12238,1.631174,73.08928,1.229947,73.08203,1.187358
5850,73.1066,1.631676,73.07276,1.23074,73.0655,1.187411
5851,73.09049,1.632176,73.05644,1.231514,73.04846,1.187464
5852,73.07348,1.632674,73.04015,1.232287,73.03174,1.187516
5853,73.05757,1.63317,73.02446,1.233063,73.01614,1.187569
5854,73.04058,1.63366,73.00769,1.233839,72.99972,1.187621
5855,73.02434,1.634147,72.9912,1.234616,72.98257,1.187674
5856,73.00788,1.634631,72.97492,1.235396,72.9678,1.187726
5857,72.9917,1.635115,72.95844,1.236184,72.95126,1.187778
5858,72.97544,1.635598,72.94138,1.236967,72.9345,1.187831
5859,72.95813,1.636081,72.92516,1.237754,72.91816,1.187884
5860,72.94131,1.636562,72.90764,1.238547,72.90158,1.187936
5861,72.92468,1.637038,72.89203,1.23935,72.88465,1.187988
5862,72.90876,1.637511,72.8751,1.240144,72.86837,1.18804
5863,72.89316,1.637981,72.8587,1.240946,72.85134,1.188092
5864,72.87629,1.638451,72.84256,1.241762,72.83506,1.188144
5865,72.85924,1.63892,72.82708,1.242566,72.81868,1.188196
5866,72.84258,1.639385,72.80972,1.243378,72.8031,1.188247
5867,72.82674,1.639848,72.79334,1.244171,72.78605,1.188298
5868,72.81049,1.640314,72.77746,1.244968,72.76944,1.188349
5869,72.79392,1.640781,72.76135,1.245774,72.75342,1.188399
5870,72.77792,1.641256,72.74462,1.246604,72.73561,1.18845
5871,72.76075,1.641736,72.7289,1.247452,72.72003,1.1885
5872,72.74324,1.64222,72.71202,1.248373,72.70316,1.188551
5873,72.72813,1.642708,72.69522,1.249352,72.68731,1.188601
5874,72.712,1.643196,72.67954,1.250315,72.6711,1.188651
5875,72.69544,1.643681,72.66201,1.251207,72.6543,1.188701
5876,72.6791,1.644163,72.64631,1.252097,72.63731,1.188751
5877,72.66255,1.644641,72.63022,1.252943,72.62178,1.1888
5878,72.64662,1.645118,72.61359,1.253796,72.60492,1.18885
5879,72.62971,1.645596,72.59722,1.254651,72.58911,1.1889
5880,72.6131,1.646072,72.58032,1.255489,72.57218,1.18895
5881,72.59662,1.646545,72.56432,1.256317,72.55587,1.189
5882,72.58008,1.647015,72.54819,1.25713,72.5395,1.189051
5883,72.56384,1.647481,72.53193,1.257935,72.52298,1.189102
5884,72.54728,1.647943,72.51508,1.258744,72.50688,1.189152
5885,72.53047,1.648403,72.49838,1.259596,72.48988,1.189204
5886,72.51448,1.648864,72.48207,1.260539,72.47332,1.189255
5887,72.49814,1.649324,72.46571,1.261484,72.45666,1.189306
5888,72.48208,1.649783,72.44956,1.262353,72.44128,1.189358
5889,72.46495,1.650238,72.43282,1.263183,72.42348,1.189408
5890,72.44921,1.650692,72.41676,1.264002,72.40788,1.189459
5891,72.43313,1.651144,72.39975,1.264813,72.39129,1.18951
5892,72.41635,1.651595,72.38396,1.26565,72.37525,1.18956
5893,72.39885,1.652045,72.36707,1.266483,72.3588,1.18961
5894,72.38311,1.652492,72.35066,1.267318,72.34106,1.189661
5895,72.36668,1.652936,72.33401,1.268185,72.32528,1.189711
5896,72.35071,1.65338,72.31769,1.269158,72.30889,1.189762
5897,72.33366,1.653824,72.30151,1.270124,72.29231,1.189812
5898,72.31734,1.654267,72.28478,1.271054,72.27558,1.189862
5899,72.30126,1.654711,72.26846,1.272037,72.25951,1.189913
5900,72.28381,1.655154,72.25109,1.272972,72.24332,1.189963
5901,72.26778,1.655596,72.23476,1.273847,72.22656,1.190013
5902,72.25195,1.656036,72.21937,1.274709,72.20924,1.190063
5903,72.23431,1.656477,72.20282,1.275574,72.19421,1.190114
5904,72.21934,1.656917,72.1861,1.276476,72.17705,1.190164
5905,72.20222,1.657354,72.16995,1.277356,72.16034,1.190215
5906,72.18591,1.657791,72.1525,1.278178,72.14424,1.190266
5907,72.1692,1.658228,72.1365,1.278994,72.12819,1.190316
5908,72.15282,1.658667,72.12078,1.279816,72.11178,1.190367
5909,72.13603,1.659106,72.10442,1.280686,72.09516,1.190418
5910,72.11993,1.659543,72.08735,1.281629,72.07887,1.190469
5911,72.10362,1.659981,72.07061,1.2825,72.06262,1.19052
5912,72.0871,1.660417,72.05543,1.283324,72.04597,1.190572
5913,72.07082,1.660855,72.03869,1.284137,72.02902,1.190624
5914,72.0546,1.661292,72.02163,1.284948,72.01326,1.190676
5915,72.03718,1.66173,72.00592,1.285757,71.99624,1.190727
5916,72.02084,1.662169,71.98937,1.286567,71.97961,1.19078
5917,72.00398,1.662612,71.97266,1.287374,71.96343,1.190832
5918,71.98794,1.66306,71.95672,1.28818,71.94662,1.190884
5919,71.971,1.663509,71.94019,1.288983,71.93026,1.190937
5920,71.95562,1.663958,71.92318,1.289783,71.91448,1.190989
5921,71.9386,1.66441,71.90718,1.290584,71.89725,1.191042
5922,71.92232,1.664861,71.89078,1.291384,71.88053,1.191096
5923,71.90593,1.665313,71.87459,1.29218,71.86451,1.191149
5924,71.88994,1.665767,71.85753,1.292971,71.84805,1.191202
5925,71.87231,1.666219,71.84187,1.29376,71.83162,1.191256
5926,71.85728,1.66667,71.8261,1.294548,71.81506,1.19131
5927,71.83996,1.667118,71.80908,1.295336,71.79878,1.191364
5928,71.82298,1.667568,71.79316,1.296131,71.78242,1.191418
5929,71.80757,1.668022,71.77569,1.296928,71.76509,1.191473
5930,71.79026,1.668474,71.75821,1.297726,71.74871,1.191527
5931,71.7747,1.668923,71.74316,1.298523,71.73235,1.191582
5932,71.75824,1.66937,71.72615,1.299324,71.71611,1.191638
5933,71.74162,1.669819,71.70991,1.30013,71.69934,1.191693
